bug_number,reporter_person_key,reported_date_key,reported_dt,subject,thread_message_cnt,thread_size_window,is_acted_upon,outcome,linked_via,first_commit_dt,days_to_commit,days_to_commit_window,earliest_ship_release_dt
18497,c4ff1265bea2f571aa475fbb16435524,20240606,2024-06-06,"BUG #18497: Heap-use-after-free in plpgsql",2,2: 2-3 messages,true,linked to a fix commit,both,2024-06-13,7,2: within a week,2024-08-08
18498,a9ad0b503fb71580b1c0e6accdb48635,20240607,2024-06-07,"BUG #18498: Locking a table from a trigger (with using two sessions) causes a deadlock: the bug or the feature?",6,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18499,8d353a4c5a84c5049abfc94b13c17ae1,20240607,2024-06-07,"BUG #18499: Reindexing spgist index concurrently triggers Assert(""TransactionIdIsValid(state->myXid)"")",7,3: 4-10 messages,true,linked to a fix commit,both,2024-06-17,10,3: within a month,2024-08-08
18500,8d353a4c5a84c5049abfc94b13c17ae1,20240609,2024-06-09,"BUG #18500: Detaching a partition with an index manually attached to the parent's index triggers Assert",24,4: 11+ messages,true,linked to a fix commit,discussion_link,2024-07-12,33,4: within 6 months,2024-08-08
18501,d3a39dcf41bbefa7c9d7af81c483b49d,20240610,2024-06-10,"BUG #18501: haproxy-3.0.0 not signed",1,1: no replies,false,no linked commit,,,,,2024-08-08
18502,722967dc2163499463f9631738f9e90b,20240611,2024-06-11,"BUG #18502: Upsert on view returns 42P10 error when condition is an expression",4,3: 4-10 messages,true,linked to a fix commit,both,2024-06-11,0,1: same/next day,2024-08-08
18503,8498302f72e729833c0f1c08d8c365cf,20240611,2024-06-11,"BUG #18503: Reproducible 'Segmentation fault' in 16.3 on ARM64",7,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18504,7693e717e8590db524d97ee928a0a1e8,20240611,2024-06-11,"BUG #18504: More than one row with the same Primary Key",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18505,8342fffbc29c8dd15f488cb94758231f,20240611,2024-06-11,"BUG #18505: while installation of postgresql ,getting warning by selecting postresql 16 on port 5432",1,1: no replies,false,no linked commit,,,,,2024-08-08
18506,c6861434f5c2118244f85630ab8b206c,20240612,2024-06-12,"BUG #18506: Memory Leak on wrong INNER JOINs",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18507,1cd5df1be2ac8c042a5fad9b23821f44,20240613,2024-06-13,"BUG #18507: See C include file ""ntstatus.h"" for a description of the hexadecimal value.",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18508,8d3e34a46c2074413ed766786e87019e,20240614,2024-06-14,"BUG #18508: Not all packages are present in the repo on rhel 8",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18509,8d353a4c5a84c5049abfc94b13c17ae1,20240614,2024-06-14,"BUG #18509: Logical decoding behaves badly when processing a change record for a table with altered column",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18510,f887e5a328fcdedaa27a41f90fd996b7,20240614,2024-06-14,"BUG #18510: jsonpath does not support trailing backslash at the end of the query",4,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18511,d3abeb7999e04117d6715d16286bf39e,20240616,2024-06-16,"BUG #18511: changing global certificate directory path",1,1: no replies,false,no linked commit,,,,,2024-08-08
18512,d117212c5efe49d2454351f8fbedc3cb,20240616,2024-06-16,"BUG #18512: Backend memory leak when using command parameters after generating notifications",2,2: 2-3 messages,true,linked to a fix commit,bug_ref,2024-07-01,15,3: within a month,2024-08-08
18513,0194d502b5335f026744f5d12d1d15ea,20240617,2024-06-17,"BUG #18513: PG17 build on windows generates postgres.exe.lib instead of postgres.lib",4,3: 4-10 messages,true,linked to a fix commit,bug_ref,2024-06-20,3,2: within a week,2024-08-08
18514,b7d1edaf64a3913c4f5b92ff3189c663,20240617,2024-06-17,"BUG #18514: Encountering an error invalid DSA memory alloc request size 1811939328 when executing script",6,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18516,8daa037bd0c027a0e4ca2a6d9e196dbd,20240620,2024-06-20,"BUG #18516: Foreign key data integrity is not validated when reenabled the trigger on tables",6,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18517,8d353a4c5a84c5049abfc94b13c17ae1,20240620,2024-06-20,"BUG #18517: Dropping a table referenced by an initially deferred foreign key fails with an error",2,2: 2-3 messages,true,linked to a fix commit,both,2024-06-20,0,1: same/next day,2024-08-08
18518,d085460842b891444f2abd3fdca8d0a2,20240620,2024-06-20,"BUG #18518: ::timestamp add minutes and seconds to the converted values",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18520,0fb29aebff6f8696049e2ec87abed29c,20240624,2024-06-24,"BUG #18520: Different results when analyze a relation with UDT.",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18521,b85bd647c1cea8a00dc789e2009bd859,20240624,2024-06-24,"BUG #18521: RLS should report when non-select operation is refused",1,1: no replies,false,no linked commit,,,,,2024-08-08
18522,57235212765890e8d979025a5f57d4de,20240624,2024-06-24,"BUG #18522: Wrong results with Merge Right Anti Join, inconsistent with Merge Anti Join",9,3: 4-10 messages,true,linked to a fix commit,both,2024-07-08,14,3: within a month,2024-08-08
18523,afcd86871def03d629f9cd7dc34bf351,20240626,2024-06-26,"BUG #18523: String compare not consistent",6,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18525,658ee6a4611e30b6fdf75e51865777dc,20240628,2024-06-28,"BUG #18525: Boolean aggregate functions like EVERY/BOOL_AND should shortcut",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18526,7500dff1fb578bb1f745cd9a1572df79,20240628,2024-06-28,"BUG #18526: 'UPDATE' inconsistency using index scan with 'NOT EXIST' after upgrading to PostgreSQL 16",7,3: 4-10 messages,true,linked to a fix commit,bug_ref,2024-07-08,10,3: within a month,2024-08-08
18527,527efdd71bcdc7d131701df7d117b4bf,20240701,2024-07-01,"BUG #18527: Imported data using a csv file and made a latest entry into same table using a form. Got an issue!",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18528,20b4b39a3dd27bbe370bd02fca211c8c,20240702,2024-07-02,"BUG #18528: Installer displays error when installing",7,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18529,e74a6aa9af3408cc75bee3eefd0e3897,20240704,2024-07-04,"BUG #18529: Can not install as Document",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18531,e791249850a1dc149f3af8134135c7fa,20240709,2024-07-09,"BUG #18531: err when using 'current of' with incremental COMMIT",2,2: 2-3 messages,true,linked to a fix commit,both,2024-07-15,6,2: within a week,2024-08-08
18533,739dcbc509154aa80afad7c832dd1790,20240712,2024-07-12,"BUG #18533: pg_basebackup uses out-of-bounds memory and a segment error occurs during backup",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18534,869a16abc3d47c2156f3a19c74ca9295,20240712,2024-07-12,"BUG #18534: ERROR: portal ""C_n"" does not exist type of error getting thrown.",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18536,8d353a4c5a84c5049abfc94b13c17ae1,20240713,2024-07-13,"BUG #18536: Using WITH inside WITH RECURSIVE triggers a ""shouldn't happen"" error",6,3: 4-10 messages,true,linked to a fix commit,both,2024-07-14,1,1: same/next day,2024-08-08
18540,5323a367b6e6358f6e85b5572d4cd92f,20240715,2024-07-15,"BUG #18540: Does PG16 standby database support function pg_replication_origin_advance?",4,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18541,8d353a4c5a84c5049abfc94b13c17ae1,20240715,2024-07-15,"BUG #18541: Reattaching a partition referenced by a foreign key fails with an error",7,3: 4-10 messages,true,linked to a fix commit,discussion_link,2024-08-08,24,3: within a month,2024-08-08
18542,0175a7872425ea2645aa60a282d2ec2b,20240716,2024-07-16,"BUG #18542: Order by expression, that contains column from projection isn't working",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18543,9c6127b6738ac419ebccaa8d7fb8db71,20240717,2024-07-17,"BUG #18543: Mistake in docs example",2,2: 2-3 messages,true,linked to a fix commit,both,2024-07-17,0,1: same/next day,2024-08-08
18544,c0654ed80e7a5cfcc9c768d159403a2c,20240718,2024-07-18,"BUG #18544: Setting local config_parameter to DEFAULT behaves unexpectedly when using period in config name",7,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18545,1923f18ee550c0d896cd79bd4981e6d9,20240719,2024-07-19,"BUG #18545: \dt breaks transaction, calling error when executed in SET SESSION AUTHORIZATION",16,4: 11+ messages,true,linked to a fix commit,both,2024-07-31,12,3: within a month,2024-08-08
18546,8d353a4c5a84c5049abfc94b13c17ae1,20240720,2024-07-20,"BUG #18546: Attempt to insert default into a non-updatable column of a view fails with a dubious error",4,3: 4-10 messages,true,linked to a fix commit,both,2024-07-20,0,1: same/next day,2024-08-08
18547,d6e3bbde9791b592bef8b2a1f65d3838,20240720,2024-07-20,"BUG #18547: bemused by your unhelpful installation guides",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18549,f616d4cf6b14c09484ee1e52e358a3e3,20240722,2024-07-22,"BUG #18549: Support ipv6 link-local addresses in the inet type",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18550,8d353a4c5a84c5049abfc94b13c17ae1,20240723,2024-07-23,"BUG #18550: Cross-partition update of a former inheritance parent leads to an assertion failure",5,3: 4-10 messages,true,linked to a fix commit,discussion_link,2024-07-24,1,1: same/next day,2024-08-08
18551,739dcbc509154aa80afad7c832dd1790,20240723,2024-07-23,"BUG #18551: pg_basebackup uses out-of-bounds memory and a segment error occurs during backup",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18552,cd78b9ff13fe7a14772be819d0be7544,20240725,2024-07-25,"BUG #18552: slow query, but using union is ok.",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18553,d2728a9d4c8605a538e50300031637ed,20240726,2024-07-26,"BUG #18553: Please seriously address the severe issue of database installation failures on Windows 10.",9,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18554,49fa799fca12395cf39990ec134f4ac2,20240726,2024-07-26,"BUG #18554: pg_verifybackup is not work",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18556,823c3f9e5e48bd2e22877ad515aa4fb2,20240726,2024-07-26,"BUG #18556: Parallel operation error during CREATE TABLE AS statement",4,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18557,2d1cc402f35bd2e5b73ba2d817f269a2,20240726,2024-07-26,"BUG #18557: Compatibility issue",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18558,8d353a4c5a84c5049abfc94b13c17ae1,20240727,2024-07-27,"BUG #18558: ALTER PUBLICATION fails with unhelpful error on attempt to use system column",21,4: 11+ messages,true,linked to a fix commit,both,2024-08-15,19,3: within a month,2024-08-08
18559,d8b05d9945d2e74afbf8a26362671c00,20240730,2024-07-30,"BUG #18559: Crash after detaching a partition concurrently from another session",12,4: 11+ messages,true,linked to a fix commit,both,2024-08-12,13,3: within a month,2024-08-08
18560,645d30400a760b0217caa913a8be9340,20240731,2024-07-31,"BUG #18560: Inconsistent Behavior of PostgreSQL 'LIKE' Operator",5,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18561,f708e13377c3fc2a163cb502dce8f94e,20240731,2024-07-31,"BUG #18561: postgresql16-devel rpm cannot be installed due to missing Perl-IPC-Run",6,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18562,414b94fc99f72e8cf4138f7ac8f25e2d,20240801,2024-08-01,"BUG #18562: pg_upgrade (14.12 -> 15.7/16.3) fails when schema has unlogged table with logged sequence",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18563,8c7e398ee3915ec28b518bbc29bc98b2,20240801,2024-08-01,"BUG #18563: Where is tha ""FIRST"" aggregate function??",3,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18564,5655375823f1da34323eb7cc5f801393,20240801,2024-08-01,"BUG #18564: Incorrect sorting with using NULLS LAST (NULLS FIRST)",4,3: 4-10 messages,false,no linked commit,,,,,2024-08-08
18565,8bf5afaae88613e61dec85df057f771d,20240801,2024-08-01,"BUG #18565: Job finishes successfully but reruns unwanted!!!",2,2: 2-3 messages,false,no linked commit,,,,,2024-08-08
18567,c0cbef747a0697bf7a18a4d205193764,20240805,2024-08-05,"BUG #18567: ERROR: cache lookup failed for attribute 1 of relation 74580",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18568,b67bd925089a4d11d8a9c5a43788cbf8,20240806,2024-08-06,"BUG #18568: BUG: Result wrong when do group by on partition table!",37,4: 11+ messages,true,linked to a fix commit,both,2024-11-08,94,4: within 6 months,2024-11-14
18569,632f15f5e023c98cd7a8d222d978705f,20240806,2024-08-06,"BUG #18569: Memory leak in Postgres Enterprise server",13,4: 11+ messages,false,no linked commit,,,,,2024-11-14
18570,0e10335a5515925551de802d2ae4cc2c,20240806,2024-08-06,"BUG #18570: Drop event trigger for DDL finishes successfully but trigger still executed on DDL",4,3: 4-10 messages,false,no linked commit,,,,,2024-11-14
18571,94d7f9208e421fe3fcdb2953ede58280,20240806,2024-08-06,"BUG #18571: A CTE with a DELETE auxiliary statement only deletes when the DELETE results are referenced later",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18572,f14392d2e7cce3b66e3fd395e537ac26,20240806,2024-08-06,"BUG #18572: Crash during postgresql-16.3-2-windows-x64.exe installation",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18573,392959cbb0f397e63876fd33e80ea372,20240806,2024-08-06,"BUG #18573: Analyze command consumes several GB of memory - more than analyzed table size",6,3: 4-10 messages,false,no linked commit,,,,,2024-11-14
18574,a2cfa5b89c4254c437c5a74682a5f2da,20240807,2024-08-07,"BUG #18574: procedure cache does not invalidate when output parameter type mismatch",2,2: 2-3 messages,true,linked to a fix commit,both,2024-08-07,0,1: same/next day,2024-11-14
18575,8825ea6a2be9c7198e59eb28bc8f0c25,20240807,2024-08-07,"BUG #18575: Sometimes pg_rewind mistakenly assumes that nothing needs to be done.",11,4: 11+ messages,true,linked to a fix commit,both,2024-08-08,1,1: same/next day,2024-11-14
18576,a7d72e2777018e36aea9ad66dff367de,20240807,2024-08-07,"BUG #18576: Using EXPLAIN (VERBOSE) in information_schema.element_types returns ERROR: failed to find plan for",13,4: 11+ messages,true,linked to a fix commit,both,2024-08-09,2,2: within a week,2024-11-14
18577,bfd3151d15d37ec642473cc8d97af398,20240808,2024-08-08,"BUG #18577: Miss out part invalItems in saved plansource of one CallStmt",1,1: no replies,false,no linked commit,,,,,2024-11-14
18578,bd08a796221986f713e0fbd7d50b1fdf,20240808,2024-08-08,"BUG #18578: Broken postgresql12-*-12.20-1 rpms",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18580,813f76c8a1bbf21d7ab662cdcef14d2a,20240812,2024-08-12,"BUG #18580: The pg_similarity appears to be wrong",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18581,7e70c3bea834eeb33fa913a9543c2d00,20240813,2024-08-13,"BUG #18581: psql symbol append_history not found when quitting",3,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18582,55523afcfa45a876900f9d430e5d6e16,20240813,2024-08-13,"BUG #18582: fixed range of search for empty slot in SLRU",4,3: 4-10 messages,true,linked to a fix commit,discussion_link,2024-08-19,6,2: within a week,2024-11-14
18583,0e7d675ebddc3c69c517f41818a51e9f,20240814,2024-08-14,"BUG #18583: jsonb_populate_record return values cannot be queried correctly in subselects",3,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18584,4a6130463bb5ec703e7072229a139ce4,20240817,2024-08-17,"BUG #18584: Triggers are not fired or executing when any DML transaction runs",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18585,8d353a4c5a84c5049abfc94b13c17ae1,20240817,2024-08-17,"BUG #18585: Date/time conversion functions are not protected against integer overflow",4,3: 4-10 messages,true,linked to a fix commit,both,2024-12-09,114,4: within 6 months,2024-11-14
18586,89016d9e010586d33c0e13ede6f01a9c,20240821,2024-08-21,"BUG #18586: Process (and transaction) is stuck in IPC when the DB is under high load",1,1: no replies,false,no linked commit,,,,,2024-11-14
18587,3c062c2c33f5de6602fdbbf9e9d9c25c,20240821,2024-08-21,"BUG #18587: PLPGSQL : conflict between variable and ON CONFLICT (a_column)",3,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18588,5bd73b780ffdfc39395663a82e653c99,20240822,2024-08-22,"BUG #18588: Cannot force/let database use parallel execution in simple case.",17,4: 11+ messages,false,no linked commit,,,,,2024-11-14
18589,08aa6247fb5c9fc4392c004ae986068f,20240826,2024-08-26,"BUG #18589: pg_get_viewdef returns wrong query",10,3: 4-10 messages,true,linked to a fix commit,both,2024-08-29,3,2: within a week,2024-11-14
18590,bfd1d11afad3508c72d203301a20b632,20240826,2024-08-26,"BUG #18590: during pg14 to pg15 migration , old passwords not migrated to scram-sha from md5",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18592,9227e69b121095eded84324c3d88a624,20240827,2024-08-27,"BUG #18592: rt_raster_to_gdal: Could not load the output GDAL driver after unsuccessful paralell operation",1,1: no replies,false,no linked commit,,,,,2024-11-14
18593,5c3c37772f3c848d2cc4631b17ab6764,20240828,2024-08-28,"BUG #18593: Container Image Vulnerabilities",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
18594,b5d80f3845d5f5641fddc7cbc7c3cd3a,20240828,2024-08-28,"BUG #18594: CASE WHEN ELSE failing to return the expected output when the same colum is used in WHEN and ELSE",14,4: 11+ messages,false,no linked commit,,,,,2024-11-14
18595,f0f320bab47aedfaf8c29ab9a8d0fd11,20240829,2024-08-29,"BUG #18595: Doesn't exist repodata folder in repository",1,1: no replies,false,no linked commit,,,,,2024-11-14
18596,64b0e6579c89df20b6c6950079474212,20240830,2024-08-30,"BUG #18596: I can't download PostgreSQL16",2,2: 2-3 messages,false,no linked commit,,,,,2024-11-14
