bug_number,reported_dt,subject,thread_message_cnt,is_acted_upon,linked_via,first_commit_dt,days_to_commit
18720,2024-11-23,"BUG #18720: Can not install",1,false,,,
18721,2024-11-23,"BUG #18721: Documentation for psql does not specify that the history feature doesn't work",1,false,,,
18722,2024-11-23,"BUG #18722: Processing arrays with plpgsql raises errors",8,true,both,2024-11-25,2
18724,2024-11-25,"BUG #18724: High data disk utilization during log writing",3,false,,,
18725,2024-11-27,"BUG #18725: ""set role"" requires ""grant connect on database""",3,false,,,
18726,2024-11-27,"BUG #18726: Unable to install PostGIS extension due to error:Checksum verification failed for: postgis_3_4_pg12.",3,false,,,
18728,2024-11-27,"BUG #18728: Inconsistency between pg_wait_events.name and pg_stat_activity.wait_event for LWLocks",3,true,discussion_link,2024-12-03,6
18729,2024-12-02,"BUG #18729: update with multiple subpartitions return error: too many range table entries",3,false,,,
18730,2024-12-03,"BUG #18730: Inequality comparison operators and SMALLINT negative immediate value",2,false,,,
18731,2024-12-03,"BUG #18731: The psql \d command does not exactly match but can be executed",3,false,,,
18732,2024-12-03,"BUG #18732: Segfault in pgbench on max_connections starvation",3,false,,,
18733,2024-12-03,"BUG #18733: Connection Timeout after upgrade",1,false,,,
18734,2024-12-04,"BUG #18734: pg_terminate_backend was unresponsive for processes with the status ""active""",3,false,,,
18735,2024-12-05,"BUG #18735: Specific multibyte character in psql file path command parameter for Windows",24,true,both,2025-01-29,55
18741,2024-12-08,"BUG #18741: Detaching a partition referencing a partitioned table fails with a trigger-related error",5,false,,,
18742,2024-12-09,"BUG #18742: /src/backend/rewrite/rewriteHandler.c",2,false,,,
18743,2024-12-09,"BUG #18743: /src/backend/rewrite/rewriteHandler.c",2,false,,,
18744,2024-12-09,"BUG #18744: /src/bin/pg_dump/pg_backup_archiver.c",1,false,,,
18745,2024-12-09,"BUG #18745: /src/bin/pg_waldump/compat.c",2,false,,,
18746,2024-12-09,"BUG #18746: /src/backend/parser/parse_utilcmd.c",2,false,,,
18748,2024-12-20,"BUG #18748: Old name version",1,false,,,
18749,2024-12-20,"BUG #18749: Error Installing PostgreSQL",1,false,,,
18750,2024-12-23,"BUG #18750: Inappropriate update when it is blocked in RC",8,false,,,
18751,2024-12-23,"BUG #18751: Sub-optimal UNION ALL plan",6,false,,,
18753,2024-12-24,"BUG #18753: Unable to Recover a Deleted Database Using PITR",2,false,,,
18754,2024-12-27,"BUG #18754: Logical replication cannot restart if client sent a copyDone",2,false,,,
18755,2024-12-29,"BUG #18755: Using Natts_pg_trigger rather than Natts_pg_event_trigger for event trigger",3,true,discussion_link,2024-12-29,0
18756,2024-12-29,"BUG #18756: Postgres corruption",2,false,,,
18757,2024-12-30,"BUG #18757: string_agg function(text, text) design issue",2,false,,,
18758,2024-12-30,"BUG #18758: Incorrect query result caused by ROLLUP operation",2,false,,,
18759,2024-12-30,"BUG #18759: Missing files",2,false,,,
18760,2024-12-31,"BUG #18760: ../doc/src/sgml/postgres.sgml:24: element book: validity error : No declaration for attribute id of",4,false,,,
18761,2024-12-31,"BUG #18761: Sequence Value Discrepancy After Running VACUUM ANALYZE",3,false,,,
18762,2025-01-01,"BUG #18762: Update script produces distinct outputs before and after vacuum analyze operation",2,false,,,
18763,2025-01-02,"BUG #18763: pg_get_viewdef returns an old def with new relation name",3,false,,,
18764,2025-01-03,"BUG #18764: server closed the connection unexpectedly",12,true,discussion_link,2025-01-10,7
18765,2025-01-03,"BUG #18765: Inconsistent behaviour and errors with LIKE",6,false,,,
18766,2025-01-03,"BUG #18766: not exists sometimes gives too few records",5,false,,,
18767,2025-01-06,"BUG #18767: Inconsistency in result of a Plpgsql GET DIAGNOSTICS PG_CONTEXT instruction.",5,false,,,
18769,2025-01-09,"BUG #18769: ldapscheme is not displayed in pg_hba_file_rules",8,true,discussion_link,2025-01-10,1
18770,2025-01-10,"BUG #18770: The function 'packGraph ' causes a memory leak.",2,false,,,
18771,2025-01-11,"BUG #18771: ICU custom collations with rules ignore collator strength option.",3,true,both,2026-03-18,431
18772,2025-01-14,"BUG #18772: Segfaul i Greek stemming",2,false,,,
18773,2025-01-15,"BUG #18773: オートバキュームのリトライ時にreltuplesの値が減少する",10,false,,,
18775,2025-01-16,"BUG #18775: PQgetCopyData always has an out-of-memory error if the table field stores bytea ~700 MB",4,false,,,
18777,2025-01-16,"BUG #18777: Error running unnest function in a two phase commit transaction",2,false,,,
18778,2025-01-16,"BUG #18778: Query planning fails in ExecInitExprRec with unrecognized node type",4,true,both,2025-01-17,1
18779,2025-01-17,"BUG #18779: Segmentation fault while trying to connect via psql",3,false,,,
18780,2025-01-19,"BUG #18780: Bindings types are lost for complex queries",6,false,,,
18781,2025-01-20,"BUG #18781: pg group gy The number of returned data bars in a field is inconsistent",1,false,,,
18782,2025-01-21,"BUG #18782: Inconsistent behaviour with triggers and row level security - depends on prior number of inserts",3,false,,,
18783,2025-01-23,"BUG #18783: 2025-01-23 03:55:06.243 GMT [22929] LOG: postmaster became multithreaded 2025-01-23 03:55:06.243 GM",2,true,both,2025-01-23,0
18784,2025-01-24,"BUG #18784: Bugs and BugTracking",5,false,,,
18785,2025-01-28,"BUG #18785: Pointer bmr.rel, dereferenced by passing as 1st parameter to function is checked for NULL later",6,false,,,
18786,2025-01-28,"BUG #18786: Pointer bmr.rel, dereferenced by passing as 1st parameter to function is checked for NULL later",1,false,,,
18787,2025-01-28,"BUG #18787: pointer te->defn not checked for NULL",2,false,,,
18789,2025-01-29,"BUG #18789: logical replication slots are deleted after failovers",6,false,,,
18790,2025-01-29,"BUG #18790: Pg_stat_statements doesn't track schema.",6,false,,,
18791,2025-02-01,"BUG #18791: Failed installtion during creation of spatial database",1,false,,,
18792,2025-02-03,"BUG #18792: Segmentaion Fault error when changing new parameter synchronized_standby_slots",2,false,,,
18793,2025-02-04,"BUG #18793: PLpgSQL Function Returning Type of Table is not match for varchar(n) data type via Return Query",10,false,,,
18794,2025-02-05,"BUG #18794: pgBouncer Windows installation error due to a simple sql bug???",2,false,,,
18795,2025-02-05,"BUG #18795: Norwegian bokmål crashes again",7,false,,,
18796,2025-02-05,"BUG #18796: Npgsql Driver: Foreign Key Read Inversion in INSERT Operations",2,false,,,
18797,2025-02-06,"BUG #18797: pointer te->defn not checked for NULL",2,false,,,
18798,2025-02-06,"BUG #18798: /src/interfaces/ecpg/preproc/type.c possible NULL deref",1,false,,,
18799,2025-02-06,"BUG #18799: /src/interfaces/ecpg/pgtypeslib/timestamp.c possible NULL deref",2,false,,,
18800,2025-02-07,"BUG #18800: Error while using pg_combinebackup",1,false,,,
18801,2025-02-09,"BUG #18801: JIT recompiles function for each row if custom aggregation function is used",3,false,,,
18802,2025-02-11,"BUG #18802: password field in log",2,false,,,
18803,2025-02-11,"BUG #18803: ERROR: wrong varnullingrels (b) (expected (b 4)) for Var 2/1",3,false,,,
18804,2025-02-11,"BUG #18804: LISTEN on channel fails with ""could not access status of transaction""",3,true,discussion_link,2025-11-12,274
18805,2025-02-12,"BUG #18805: A specific query on a hash partitioned table always causes a ""signal 11: Segmentation fault"" error.",3,false,,,
18806,2025-02-12,"BUG #18806: When enable_rartitionwise_join is set to ON, the database shuts down abnormally",22,true,both,2025-02-19,7
18807,2025-02-12,"BUG #18807: libcrypto.so.1.1: cannot open shared object file",2,false,,,
18809,2025-02-13,"BUG #18809: Inconsistent JSON behavoir",3,false,,,
18810,2025-02-13,"BUG #18810: invalid value for parameter ""synchronized_standby_slots"" Caused error:""Segmentation fault""",2,false,,,
18811,2025-02-13,"BUG #18811: PANIC,XX000,""WAL contains references to invalid pages""",1,false,,,
18812,2025-02-14,"BUG #18812: Conditional rule: inconsistent check for statement",3,false,,,
18813,2025-02-16,"BUG #18813: Materialized view creation regression when inlining recursive SQL function",3,false,,,
18814,2025-02-17,"BUG #18814: cannot read properties of undefined (reading 'notifies')",2,false,,,
18815,2025-02-17,"BUG #18815: Logical replication worker Segmentation fault",23,true,both,2025-02-19,2
18816,2025-02-17,"BUG #18816: pg16 requires perl 5.14+ but is not documented",3,false,,,
18817,2025-02-18,"BUG #18817: Security Bug Report: Plaintext Password Exposure in Logs",12,false,,,
18818,2025-02-18,"BUG #18818: Access to postgres repo",1,false,,,
18819,2025-02-18,"BUG #18819: Error installing Postgresql",3,false,,,
18820,2025-02-20,"BUG #18820: Issue with Installation Due to Space in User Profile Path",2,false,,,
18821,2025-02-20,"BUG #18821: Need delete files in pg_wal, size is bigger overcome limit max_wal_size",3,false,,,
18822,2025-02-22,"BUG #18822: mailing lists reject mails due to DKIM-signature",25,false,,,
18823,2025-02-22,"BUG #18823: pg_restore not work",2,false,,,
18824,2025-02-25,"BUG #18824: Inconsistent results for isolation level settings",2,false,,,
18825,2025-02-25,"BUG #18825: Row value equality predicates do not use indices",3,false,,,
18826,2025-02-26,"BUG #18826: Didn't receive a response",2,false,,,
18827,2025-02-27,"BUG #18827: PostgreSQL 17.4-1 Installation – Database Cluster Initialization Failed Due to Execution Policy",1,false,,,
18828,2025-03-01,"BUG #18828: Crash when pg_get_logical_snapshot_meta() passed empty string",26,true,both,2025-03-11,10
18829,2025-03-02,"BUG #18829: RAISE NOTICE appends 's' to string in PostgreSQL 17.2",4,false,,,
18830,2025-03-02,"BUG #18830: ExecInitMerge Segfault on MERGE",32,true,both,2025-03-19,17
18831,2025-03-05,"BUG #18831: Particular queries using gin-indexes are not interruptible, resulting is resource usage concerns.",10,true,both,2025-03-06,1
18832,2025-03-06,"BUG #18832: Segfault in GrantLockLocal",5,true,discussion_link,2025-03-28,22
18833,2025-03-06,"BUG #18833: libpq.so doesn't contain declared symbol in rpm --provides",15,false,,,
18834,2025-03-07,"BUG #18834: Query planer is choosing the sub-optimal plan when limit is present",2,false,,,
18835,2025-03-07,"BUG #18835: spgist index fails to accept point with NaN",2,false,,,
18836,2025-03-07,"BUG #18836: Cannot import foreign schema under different schema name when foreign table uses row types",3,false,,,
18837,2025-03-10,"BUG #18837: YUM Repo URL throws HTTP 404",1,false,,,
18838,2025-03-10,"BUG #18838: Missing characters in replication slot when bytea_output is set to ""escape""",2,false,,,
18839,2025-03-12,"BUG #18839: ARMv7 builds fail due to missing __crc32cw and similar",11,false,,,
18840,2025-03-12,"BUG #18840: Segmentation fault in executing select unnest(array(oidvector))",3,true,both,2025-03-13,1
18841,2025-03-13,"BUG #18841: pgflex fails during build when Flex uses dynamic m4",1,false,,,
18842,2025-03-13,"BUG #18842: Wrong state in pg_stat_replication?",1,false,,,
18843,2025-03-13,"BUG #18843: ERROR: Input of anonymous composite types is not implemented in array_agg function",2,false,,,
18845,2025-03-14,"BUG #18845: DEREF_OF_NULL.RET guc_malloc possibly returns NULL",10,true,both,2025-03-27,13
18846,2025-03-14,"BUG #18846: Incorrect Filtering Behavior with FULL OUTER JOIN and WHERE Condition",2,false,,,
18847,2025-03-14,"BUG #18847: Different Query Results with and without a Primary Key Constraint",2,false,,,
18848,2025-03-14,"BUG #18848: DEREF_AFTER_NULL.EX.COND After having been compared to a NULL",2,false,,,
18849,2025-03-14,"BUG #18849: DEREF_OF_NULL.RET Pointer '&partexprs_item.ptr_value', returned from function 'list_head' at partiti",1,false,,,
18850,2025-03-14,"BUG #18850: REDUNDANT_COMPARISON.ALWAYS_FALSE Redundant comparison",2,false,,,
18851,2025-03-14,"BUG #18851: Queries with xxx NOT IN (SELECT xxx FROM table) fail to run (or run very slowly) on v17 (v14 ok)",2,false,,,
18852,2025-03-16,"BUG #18852: Unexpected expression in subquery output",3,true,bug_ref,2025-03-25,9
18853,2025-03-18,"BUG #18853: integer may overflow in array_user_functions",2,false,,,
18854,2025-03-18,"BUG #18854: PostgreSQL chooses a suboptimal execution plan when using a specific WHERE filter",4,false,,,
18855,2025-03-18,"BUG #18855: Using BRIN index with int8_bloom_ops produces incorrect results",5,true,discussion_link,2025-03-26,8
18856,2025-03-18,"BUG #18856: Include directives for postgresql.conf, pg_hba.conf, pg_ident.conf behave inconsistently.",3,false,,,
18857,2025-03-20,"BUG #18857: Abnormal string comparison results",3,false,,,
18858,2025-03-20,"BUG #18858: client does not support server version newer than 15.12 but actual version is 15.8.1",2,false,,,
18859,2025-03-20,"BUG #18859: ERROR: unexpected plan node type: 356",7,true,both,2025-03-21,1
18860,2025-03-21,"BUG #18860: Test src/test/recovery/t/039_end_of_wal.pl is unstable",1,false,,,
18861,2025-03-21,"BUG #18861: Not able to download rpm package",3,false,,,
18862,2025-03-24,"BUG #18862: using pg_autoctl node_2 cannot bring back from maintenance mode",2,false,,,
18863,2025-03-24,"BUG #18863: Multixact wraparound and pg_resetwal error ""multitransaction ID (-m) must not be 0""",1,true,discussion_link,2025-11-12,233
18865,2025-03-25,"BUG #18865: pg_resetwal error: multitransaction offset (-O) must not be -1",1,true,discussion_link,2025-11-12,232
18866,2025-03-25,"BUG #18866: Running pg_freespace() on views triggers an Abort",14,true,both,2025-03-27,2
18867,2025-03-26,"BUG #18867: /src/interfaces/ecpg/preproc/descriptor.c usage of ECPGdump_a_type",1,false,,,
18868,2025-03-26,"BUG #18868: /src/backend/optimizer/path/joinrels.c list_head can be NULL",2,false,,,
18869,2025-03-26,"BUG #18869: /src/backend/optimizer/plan/createplan.c clause can be null if user isn't root",2,false,,,
18870,2025-03-27,"BUG #18870: weird behavior with regexp_replace",2,false,,,
18871,2025-03-28,"BUG #18871: Cross-partition MERGE fails with unclear internal error",7,true,both,2025-03-29,1
18872,2025-03-30,"BUG #18872: The current OS X version is not supported",3,false,,,
18874,2025-04-01,"BUG #18874: CVE-2024-4317",2,false,,,
18875,2025-04-02,"BUG #18875: COPY BINARY tsvector FROM file leads to misaligned memory access",2,true,both,2025-04-02,0
18876,2025-04-04,"BUG #18876: HINT messages for mxid wrap-around say ""drop stale slots"", but that may not be appropriate",7,true,discussion_link,2026-07-03,455
18877,2025-04-04,"BUG #18877: PostgreSQL triggers assertion failure",9,true,both,2025-04-05,1
18878,2025-04-04,"BUG #18878: PostgreSQL triggers Assertion Failure in Debug build",2,true,both,2025-04-05,1
18879,2025-04-04,"BUG #18879: PostgreSQL returns memory error.",2,true,both,2025-04-05,1
18880,2025-04-06,"BUG #18880: Can't have a database without having postgres as a db_name and username",3,false,,,
18882,2025-04-08,"BUG #18882: Unexpected write skew at SERIALIZABLE with psycopg2.connect()",2,false,,,
